Page URL,Image URL,File Size (KB),Dimensions,Format,Alt Text,Alt Text Quality Score,Decorative,Is Responsive,Loading Attribute,JS Lazy Pattern,Double Lazy,Compression Level,Optimization Score,Recommendations
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/about,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
https://dotfusion.com/contact-us,/logo.svg,0,?x?,svg,Dotfusion Logo,70.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/contact-us,https://cdn-ca.aglty.io/dotfusion2025/site-2025/bg-img-blob.png,0,?x?,png,,0.00,No,No,none,No,No,High,45.00,"Add alt text; Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/contact-us,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/agility-logo.svg,0,?x?,svg,agility cms logo,80.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/contact-us,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/contenful-logo.svg,0,?x?,svg,contentful cms logo,95.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/contact-us,https://cdn-ca.aglty.io/dotfusion2025/partner-logos/storyblok-logo.svg,0,?x?,svg,storyblok cms logo,90.00,No,No,none,No,No,High,75.00,"Add width and height attributes; Add loading attribute (lazy for below-fold, eager for above-fold)"
https://dotfusion.com/contact-us,/_next/image?url=https%3A%2F%2Fcdn-ca.aglty.io%2Fdotfusion2025%2Fsite-2025%2FBCorpCertification.png&w=3840&q=75,0,0x0,img unknown,b corp certified logo ,100.00,No,Yes,lazy,No,No,High,100.00,
