Type,Bytes,Occurrences,Hash,Pages,Preview
css,1869,3,8a1ec6b8b43340ba3dd9e4339e054d21,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-review-product-variant-wrapper{display:flex;flex-direction:column;text-al
css,1826,3,333037c4de2ec85a9a9275bdc94d32fb,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-comment[data-v-4e26f402]{display:flex;flex-direction:row;margin-top:26px}
css,1790,3,7335427d821245bc8397387116f007e7,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,@media (width < 1024px) {     #shopify-section-template--25230891221375__icons_w
css,1696,3,c0e97faca3afb29acf436912d5c511a2,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-filters-results-btn[data-v-01c6af76]{background-color:var(--primary-color
css,1646,3,7eb52cc040cc86683969352f996dfae5,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-search-filter{width:176px;height:33px;display:flex;justify-content:center
css,1573,3,e9c1d6f08cb83e00134b93802575a0e8,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-custom-questions-meta-data-wrapper{display:flex;flex-direction:column;tex
css,1551,3,e9bbe6b5e69e95dd2a7da2e706bd15b7,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,".yotpo-review-border-smooth{height:5px;background-image:url(""data:image/svg+xml;"
css,1516,3,b87d4661a4dd1ea3dcbef436a5dfacfd,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,".yotpo-border-smooth{height:5px;background-image:url(""data:image/svg+xml;charset"
css,1410,3,1d3453d4c3576f8ef16e853637ad393f,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-head .yotpo-headline{font-size:20px;color:var(--text-color);font-weight:v
js,1339,3,c310496905ff49b166f1f982218462b6,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,"(function(){if (""sendBeacon"" in navigator && ""performance"" in window) {try {var "
css,1335,3,ab1dbd61ea2f4b322417fdc10a95471d,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-horizontal-pagination[data-v-da0d22da]{margin:5px;display:flex}.yotpo-hor
css,1319,3,f7973e14c29b0c2b05af31f17c23c4d0,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-icon-button__container[data-v-f9201f4a]{position:relative}.yotpo-icon-but
css,1316,3,2418b9eb425503a6078d4b353650dd41,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-review-votes-icons-container[data-v-61597e82]{display:flex;flex-direction
css,1133,3,ae9d5a86cb513905c4b7f87b43ca1bdd,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-custom-questions-wrapper{display:grid;grid-template-columns:1fr 1fr;margi
css,1046,3,4324a64844cecdceb168b1602b1662e1,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-summary-banner[data-v-0a83fe7a]{cursor:pointer;color:var(--yotpo-summary-
css,1039,3,091e97eeb6b6b49568f9089903e34d5b,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-related-product-container{&[data-v-1dfc8e59]{display:flex;flex-direction:
css,945,3,a405e89fc30740b99fa97a6a47b5504c,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-clear-filters-container{text-align:left;padding:12px 0 12px 0}.yotpo-clea
css,876,3,768e196b14ac93e8e2cf8d179b3f9a45,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-progress-bar{display:flex;width:141px;height:6px;background:#eaeaea;borde
css,869,3,e683ea0c3b0c89739f795fd80e4aa054,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-review-votes-wrapper{display:flex;flex-direction:column;place-content:fle
css,848,3,7faedb446cfd76613c165222620f3e2a,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-text-container[data-v-0909d005]{display:inline}.yotpo-text-container .yot
css,843,3,8945d9981480aaf48b0c7f12545df909,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-mobile-filters-btn[data-v-4bd428b0]{display:flex;flex-direction:row;align
css,841,3,257b68c3040c252737cd0dc63dbff4cb,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-embedded-pp{width:100%}.yotpo-base-layout{margin:0 auto}.yotpo-main-widge
css,828,3,aa6fc667f97242e84ea84bfef1ec4e2e,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-smart-topics[data-v-49f58dcc]{font-size:14px;font-family:var(--primary-fo
css,793,3,816d7df327b1efa15bc13e62bebd29b3,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-custom-questions-range-question[data-v-21d6c743]{margin-bottom:10px}.yotp
css,777,3,099fdd82a2e780a96c410901bd55da67,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-border{margin-top:70px;margin-bottom:70px;color:var(--yotpo-b2b-light-gre
css,743,3,a0858c8fd603dc7e174f7752da8e0b03,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-icon-btn[data-v-efe11c86]{border-radius:38px;cursor:pointer;align-self:ce
css,742,3,e8dc5de698c1cb0f8f4c038c01e73bdb,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-reviewer[data-v-e4b4ce4c]{display:flex;flex-direction:row;flex-wrap:nowra
css,729,3,0ea3aef1826accac9e0d4b75c7fd4139,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-vertical-pagination[data-v-87deef4e]{display:flex;justify-content:center;
css,725,3,1e24b7bcac2db08dd66d6809e960e4b0,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,".yotpo-reviews-main-widget a:empty,.yotpo-reviews-main-widget article:empty,.yot"
css,710,3,dce4f3e418a85c47e930764557c92e59,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-smart-topic-filter[data-v-557dae96]{display:flex;flex-direction:row;align
css,683,3,4150ecb0ed815c064b12fff4a04de792,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.ugc-storefront-widgets-tabs-container{display:flex;flex-direction:row;align-ite
css,674,3,c1f3f3dcafbeed3bd21b249bba510bf0,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-custom-questions-filters-wrapper{display:flex;row-gap:24px;-moz-column-ga
css,662,3,3d6ef79d5d7219d705c38ab5f3e80f16,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-custom-questions-free-text-wrapper{display:flex;flex-direction:column;tex
css,621,3,65cc9c0d9868daff508ac1e2ba4307e1,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-new-review-btn-wrapper{display:flex}.yotpo-new-review-btn-wrapper .yotpo-
css,615,3,c6f019aca30d51f0e6c21702a94e7857,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-simple-tooltip[data-v-748f8a28]{padding:2px 4px;color:#fff;background-col
css,581,3,538f316e4ece04aec710c843da389776,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,".product-wrapper .product-media img, .product-wrapper .product-media video {    "
css,570,3,9e694f6c07a010f255655a2269e1dd08,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-main-layout{display:flex;flex-direction:column;width:100%}.yotpo-main-lay
css,550,3,62699fa6e0fd11afbb7a5d2bd0bb086f,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-translate-cta-wrapper{&[data-v-1e30e7d8]{min-height:22px}button{&[data-v-
css,543,3,9f0d1efc2bfd36e6072b99073f7147b6,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-thumbnail-container{display:flex;flex-direction:row;flex-wrap:wrap;gap:10
css,541,3,4c36d8e31b8c602c394d4e6bdae76218,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-incentivized-badge[data-v-c5c8082a]{align-self:center;cursor:pointer;disp
css,527,3,13cd4683a13d26b9d90d7c7365283925,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-no-matching-reviews-container{font-weight:var(--secondary-font-weight);fo
css,469,3,0f9dbe952d771d3df55efa2690e10b4c,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-avatar-initials-text{font-weight:700;font-size:20px;text-align:center;tex
css,446,3,f66f5d08d888aba644ea7ac948174765,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-three-dots-loader[data-v-a041152a]{color:var(--primary-color);width:5px;a
css,441,3,2778f8f433ea20f97bd4750dcff76f7f,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,#yotpo-main-widget-btn[data-v-4f716a87]{border-radius:100px;color:var(--yotpo-em
css,374,3,63a835462ef5464b3591a93fd442b403,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,".zoom-bg,.zoom-img{cursor:zoom-out;z-index:90000}.zoom-img{display:block;positio"
css,360,3,09ff9327c3a3ceab0ef0abf5aca5f9ba,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-media-thumbnail[data-v-2dffe6d2]{position:relative}.yotpo-video-play-icon
css,325,3,fb81aaf250018678e785d764c997059b,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-custom-icon{width:40px;height:40px;background-repeat:no-repeat;background
css,323,3,6a364769da280e000193684f1abc8652,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-star-rating-filter{display:flex;align-items:center}.yotpo-star-rating-fil
css,313,3,03dd043884438743e0e8974ba731d4d9,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.js-recommended-products .wishlist-icon-area  {                }               .
css,309,3,f01898195e8549ae050ad005944553ba,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-reviewer-verified-icon-standalone[data-v-4c2f4803]{display:flex}.yotpo-re
css,293,3,0ae5191c9214521456153a4a25094c3a,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-custom-icon{width:40px;height:40px;background-repeat:no-repeat;background
css,280,3,580055802687a5c645d3f02b2de36e86,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-anonymous-person-icon{width:40px;height:40px}.yotpo-bold-layout .yotpo-an
css,273,3,b645d481ab1166173048f7c1a417f592,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-review-question-wrapper[data-v-1c18c86b]{width:100%}.yotpo-display-s .yot
css,270,3,d3f155c5be8ecfa4e0d8fd52bf09b5a5,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-translation-disclaimer-container[data-v-2790ceca]{margin-top:8px;display:
css,258,3,0074d52d36a5f8aa1ba6dcf63c88f12a,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,".yotpo-reviews-main-widget a[href]:focus-visible,.yotpo-reviews-main-widget butt"
css,258,3,8c4ac05d9b3670dbe5bdff41affb51ae,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-verified-image-icon{display:flex;flex-direction:column;position:relative;
css,257,3,a720bbeb9915c6c55545a8984a4693a4,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-thumbnail-collapsed-wrapper{display:flex;justify-content:center;align-ite
css,240,3,6fcb948be85c4c37c82cdf2e08b9de37,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-initials-icon{height:var(--da43e724);width:var(--da43e724)}.yotpo-initial
css,230,3,d12869a23f9a7b7a6883ab03969fcf6f,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-media-gallery .yotpo-media-gallery-headline[data-v-a7f6412e]{display:flex
css,209,3,85a1a0c636e376da96a76b33dfd3655e,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-review-date[data-v-c637d528]{color:var(--yotpo-b2b-dark-grey)}.yotpo-date
css,188,3,53f2eba9ac2e7d1bec65cfa9f931fde5,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-review-title{font-weight:var(--primary-font-weight);font-family:var(--pri
css,185,3,77f27ae0e751227b7fd014010f324755,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-custom-questions-see-more-label[data-v-7973b25b]{display:flex;color:var(-
css,183,3,52ca70cd46abe3a7f3998268508578d0,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-date-format{white-space:nowrap;color:var(--text-color);font-family:var(--
css,144,3,369ccd261ebda3fa40825bca429eaff7,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-reviews-pagination-container{display:flex;flex-direction:row;justify-cont
js,140,3,ca0e6383ba3249d0950540569d862190,https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle,"{                             ""price"": ""£46.75 GBP"",                            "
css,135,3,89092da7ac992925b7d807f7dad16ba0,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-preview-media-wrapper .yotpo-preview-media[data-v-e9593bf2]{max-width:100
css,125,3,136dabef872a2acc2fa2fb98b6cdbcb0,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,"nav[aria-label=""breadcrumbs""] li.seperator svg {       height: 0.7em;       vert"
css,102,3,66dc31a373ba998ed6739986291dbd83,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-reviews-widget-dropdown[data-v-14c233e3]:focus{border:1px solid var(--yot
css,95,3,f20f05d9a0518325097937055a49e5de,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-reviews-container{display:flex;flex-direction:column;justify-content:cent
css,93,3,a526c5ad24c9b7aafbb47241f629cdca,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-reviews-pagination-item{text-decoration:none;font-family:var(--secondary-
css,90,3,80c985c2c643ef1b5eefd62da9f04ded,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,#yotpo-summary[data-v-7d3b57cc]:focus-visible{outline:2px solid var(--yotpo-focu
css,90,3,78c376ab46fa2ff975fc5eda9a804523,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-bottom-line-text{white-space:nowrap;font-size:14px;text-align:start;margi
css,89,3,a4a98ed769eddaa4cb64486c39ea71b9,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-reviews-ph{display:flex;flex-direction:column}.yotpo-review-ph{margin-bot
css,89,3,c08e443153767c086821276e791f8e1e,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-bundled-products-filters-wrapper{display:flex;gap:11px;flex-flow:wrap;wid
css,82,3,ee4cdffdce4d722581aff0cd300a9d6d,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,button.yotpo-single-thumbnail{-o-object-fit:cover;object-fit:cover;cursor:pointe
css,82,3,579d3d991679172ba338d4f2eac63cd5,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-countries-filters-wrapper{display:flex;gap:11px;flex-flow:wrap;width:173p
css,80,3,653633d2ed72fb6a363428169906d725,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-product-variants-filter .yotpo-product-variant-filter-title{display:flex}
css,77,3,a04146355b846ec4350027f547e0d6f9,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,@import url('https://staticw2.yotpo.com/web-fonts/css/lato/v1/lato_400.css');
css,74,3,de9aa457409a72a4e6f81c41bd576eab,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-anonymous-person-icon{width:var(--ae25cb68);height:var(--ae25cb68)}
css,63,3,2b1267faf4d969d2b1dd1142bbbb74cf,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-delete-image-icon[data-v-ffe3d2c0]{height:8px;width:8px}
css,58,3,7855c7139f08d214897ae9706ce051b8,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-close-icon[data-v-b37b43d6]{width:14px;height:14px}
css,48,3,a00a4b3162fc699b6b56567cb2124a45,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-verified-icon{margin-top:var(--b927711e)}
css,44,3,52912feb10ee298c989e0bd3ea3aa55e,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.ugc-carousel {     background: #ffffff;   }
css,41,3,a0284c4b5ea5f970cde9f2a26b9fffb1,https://neomwellbeing.com/products/complete-bliss-standard-scented-candle; https://neomwellbeing.com/products/perfect-night-sleep-luxury-scented-candle; https://neomwellbeing.com/products/perfect-nights-sleep-standard-scented-candle,.yotpo-shop-badge{box-sizing:content-box}
